english,manual_igbo,nllb_igbo,bleu_score,meteor_score,chrf_score,rouge1_score,rouge2_score,rougeL_score,exact_match
He said the road project will be completed by December 2023.,O kwuru sị na ọrụ okporo ụzọ ga-ebi na Disemba n'afọ 2023.,O kwuru na a ga-arụcha ọrụ okporo ụzọ ahụ site na Disemba 2023.,0.12035005811198446,0.0,0.5497671859532143,0.689655172413793,0.29629629629629634,0.6206896551724138,0
He stated that these may affect hormonal balance and foetal development.,O kwuru sị na ihe ndị a nwere ike imetụta nnọkwata mmiri ọgwụ ahụ na otito nwa ebu n'afọ.,O kwuru na nke a pụrụ imetụta nguzozi homonụ na mmepe nke nwa a na-amụ amụ.,0.029496713995082555,0.0,0.2546289306436576,0.3902439024390244,0.10256410256410256,0.3902439024390244,0
We run a chicken farm and have two cows for milk.,Anyị na-azụ ọkụkọ nakwa ehi abụọ maka mmiri ara ha.,"Anyị nwere ugbo ọkụkọ, nweekwa ehi abụọ anyị ga-eji na-aṅụ mmiri ara ehi.",0.04913270548144422,0.0,0.4865517041767369,0.5714285714285715,0.23076923076923075,0.5,0
"The Permanent Secretary of the state Ministry of Health, Dr.","Onye odee akwụkwọ ga-adịgide nke Steet Ministrị maka Ahụike, Dọkịta","Onye odeakwụkwọ na-adịgide adịgide nke Ministri ahụike nke steeti ahụ, Dr.",0.022416933501922302,0.0,0.5227587058792683,0.4375,0.20000000000000004,0.4375,0
The energy and passion the athletes exude is next to none.,Ike na agụụ si na ndị oka egwuregwu apụta dị egwu.,Ike na ịnụ ọkụ n'obi ndị na-eme egwuregwu na-enwe enweghị atụ.,0.04740604259878138,0.0,0.33094672245716833,0.3846153846153846,0.08333333333333334,0.30769230769230765,0
"They are indeed a force to reckon with, Ojo said.","Ha bụ nnọọ ndị ike, Ojo kwuru.",Ojo kwuru na ha bụ n'ezie ndị a pụrụ ịtụkwasị obi .,0.022416933501922302,0.0,0.37445229817703957,0.4761904761904762,0.21052631578947367,0.2857142857142857,0
It said password sharing was both a criminal and civil matter.,Okwuru na ikesị okwu ntughe bụ ihe mpụ nakwa ikpe obodo. ,E kwuru na ịkekọrịta paswọọdụ bụ ma ikpe mpụ ma ikpe obodo.,0.045293761707938834,0.0,0.3935771976533789,0.3846153846153846,0.08333333333333333,0.3846153846153846,0
they had not been paid for as long as 18 months.,A kwụbeghị ha ụgwọ kamgbe ọnwa iri na asatọ.,Ha akwụbeghị ha ụgwọ ruo ọnwa iri na asatọ.,0.3549481056010053,0.0,0.7198397964574837,0.7,0.5555555555555556,0.7,0
Continue reading to discover another fascinating part of this amazing region.,Gụwaa ka ịhụ ihe ọzọ di egwu maka ebe a mara oke mma.,Nọgide na-agụ iji chọpụta akụkụ ọzọ na-akpali akpali nke ógbè a dị ịtụnanya.,0.018476860420522198,0.0,0.14351800460258055,0.11764705882352941,0.0,0.11764705882352941,0
The first Arab or African team to reach the semifinal?.,Ndị otu Arabụ kaọbụ ndị Afrịka ga-eru ọkara ikpeazụ?,Òtù Arab mbụ ma ọ bụ ndị Africa mbụ ruru ọkara ikpeazu?,0.020255986027125642,0.0,0.49645884540240753,0.34782608695652173,0.09523809523809525,0.34782608695652173,0
We are proud to represent all our brothers on the continent.,Ọ bụụrụ anyị ihe nganga inochị anya ụmụnne anyị na Kọntineeti a.,Obi dị anyị ụtọ na anyị na-anọchite anya ụmụnna anyị niile nọ n'ụwa a.,0.021359012567909896,0.0,0.3365174942091052,0.375,0.13333333333333333,0.31250000000000006,0
"As a medical practitioner, I know nothing about this subject.","Dịka dibia bekee m bụ, amaghị m ihe ọbụla aka okwu a.","Dị ka dọkịta, amaghị m ihe ọ bụla banyere isiokwu a.",0.0915397843152513,0.0,0.5247815098103931,0.5925925925925927,0.4,0.5925925925925927,0
Their reasons differ but can be linked to rising safety concerns.,Uche obi ha dị iche iche mana ha na-atụ aka n'ihe gbasara nchekwa nke maliterenụ.,"Ihe kpatara ha dịgasị iche iche, ma a pụrụ ijikọta ha na nchegbu banyere nchekwa na-arịwanye elu.",0.01626739260030573,0.0,0.42308837869320143,0.41025641025641024,0.16216216216216214,0.358974358974359,0
Meal planning can be very helpful when trying to eat healthy.,Ikwado nri nwere ike inye aka ma ịchọ ịdị ahụike,Ịhazi ihe oriri pụrụ inye aka nke ukwuu mgbe ị na-agbalị iri ihe na-edozi ahụ́.,0.027952555963587523,0.0,0.23818648062455894,0.21428571428571427,0.07692307692307693,0.21428571428571427,0
Pope Francis died on Easter Monday at the age of 88.,Poopu Francis nwurụ na Mọndee Ista n'afọ nke iri asatọ na asatọ ya.,Papa Francis nwụrụ na Mọnde Ista mgbe ọ dị afọ 88.,0.02068408840048898,0.0,0.3385152369797762,0.3703703703703704,0.08,0.3703703703703704,0
"We first take care of that business, said the striker.","Anyị ga-ebu ụzọ haziee okwu ahụ, straịka kwuru.",Onye agha ahụ sịrị na anyị ga-ebu ụzọ kpebie ihe anyị ga-eme.,0.03602080288207364,0.0,0.3271817722234924,0.4,0.2608695652173913,0.32,0
Insulin is an essential hormone that controls your blood sugar levels.,Ịnsụlin bụ mmiri ọgwụ ahụ dị mkpa iji chịkọta ọkwa shụga n'ọbara.,Insulin bụ hormone dị mkpa nke na-achịkwa ọbara shuga gị.,0.04044024548098852,0.0,0.28060594647277837,0.3448275862068966,0.07407407407407407,0.3448275862068966,0
Ebere had just graduated from Abia State University at that time.,Ebere kagụchara akwụkwọ na mahadum Abia Steeti n'oge ahụ.,Ebere ka gụsịrị akwụkwọ na Mahadum Abia State n'oge ahụ.,0.06985342056580097,0.0,0.6388968734710592,0.6923076923076924,0.4999999999999999,0.6923076923076924,0
She took advantage of the opportunity to shop in Dubais malls.,O jiiri ohere a azụ ahịa na nnukw ụlọ ahịa Dubai.,O ji ohere ahụ zụọ ahịa n'ụlọ ahịa Dubai.,0.05106074763790193,0.0,0.517065609353961,0.64,0.34782608695652173,0.64,0
"Dubai is renowned for its opulent lifestyle, including police cars.","Ejiri obibi ndụ okomoko mara Dubai, nakwa ụgbọala ndị uwe ojii.","A maara Dubai maka ụzọ ndụ ya dị oké ọnụ ahịa, gụnyere ụgbọala ndị uwe ojii.",0.16188613565728213,0.0,0.47001995806456826,0.4516129032258065,0.27586206896551724,0.3870967741935484,0
It would be the last time the world saw him alive.,Ọ ga-abụ nke ikpeazụ nke ndị ụwa hụrụ ya na ndụ.,Ọ ga-abụ nke ikpeazụ ụwa hụrụ ya ka ọ dị ndụ.,0.3508439695638686,0.0,0.6609461726384632,0.7826086956521738,0.5714285714285713,0.7826086956521738,0
"Instead, he offered them rosaries and pocket-sized Gospels as gifts.","Kama, o nyere ha onyinye rosiri na akwụkwọ nsọ a ga-etinye n'akpa. ","Kama nke ahụ, o nyere ha rosary na Oziọma ndị dị n'akpa uwe dị ka onyinye.",0.06541868941754436,0.0,0.39330765762602965,0.4848484848484848,0.1935483870967742,0.42424242424242425,0
Doctors at Gemelli Hospital prescribed him a regimen of complete rest.,Ndị Dọkịta n'ụlọ ọgwụ Gemelli deere ya ka o soro usoro izu ike zuru oke.,Ndị dọkịta nọ n'Ụlọ Ọgwụ Gemelli nyere ya iwu ka ọ na-ezu ike kpamkpam.,0.019886581613211347,0.0,0.3513676109904807,0.6285714285714287,0.42424242424242425,0.6285714285714287,0
Ongoing work on the 375 AbujaKadunaKano dual carriageway began in 2018.,Ọrụ a ka na-arụ n'okporo moto 375 AbujaKadunaKano bidoro n'afọ 2018.,Ọrụ na-aga n'ihu na 375 AbujaKadunaKano ụzọ ụgbọ ala abụọ malitere na 2018.,0.039073802494525016,0.0,0.41483575724591454,0.4137931034482759,0.07407407407407408,0.4137931034482759,0
Governor Ikpeazu pledges to assist Board of Trustees to resolve problems.,Gọvanọ Ikpeazu kwere nkwa inyere ndị kọmiti okpuru ọchịchị aka idozi nsogbu.,Gọvanọ Ikpeazu na-ekwe nkwa inyere ndị nlekọta aka idozi nsogbu ndị ahụ.,0.1239040201758117,0.0,0.5739535039581379,0.6,0.42857142857142855,0.6,0
"Over 100,000 PVCs yet to be collected in Borno State INEC.",E werebeghị PVC karịrị otu narị puku n'ụlọ INEC nọ na Steeti Benue.,"Ihe karịrị 100,000 PVC ka ga-anakọta na Borno State INEC.",0.020577107905082877,0.0,0.20661896811224068,0.3448275862068965,0.07407407407407408,0.20689655172413796,0
We will provide necessary things for those things to grow here.,Anyị ga-eweta ihe ndị dị mkpa ka ihe ndị ahụ too ebe a.,Anyị ga-enye ha ihe ndị dị ha mkpa ka ha nwee ike itolite n'ebe a.,0.08947853200770763,0.0,0.48599929338047043,0.5806451612903226,0.3448275862068966,0.5806451612903226,0
We will provide incentives for agriculture to let them embrace it.,Anyị ga-enye ihe mkpali obi ka ha nabata ọrụ ugbo.,Anyị ga-enye agbamume maka ọrụ ugbo iji mee ka ha nabata ya.,0.11094660471566163,0.0,0.5744220536878681,0.6666666666666667,0.45454545454545453,0.4999999999999999,0
Check out this guide on how to roast a perfect chicken.,Lee usoro a kọwara otu kachasị mma esi ahụ ọkụkọ.,Lelee akwụkwọ ntuziaka a banyere otú e si esi nri ọkụkọ zuru okè.,0.018476860420522198,0.0,0.20496384001401458,0.2962962962962963,0.08,0.2962962962962963,0
The best solution is investing in agricultural research in the country.,Ngwọta kachasị mma bụ itinye ego n'ọmụmụ ọrụ ugbo n'obodo.,Ihe ngwọta kasị mma bụ itinye ego n'ọmụmụ ihe ugbo na mba ahụ.,0.3026643726685863,0.0,0.6219503102956366,0.6666666666666666,0.5,0.6666666666666666,0
"If thats the case, you can easily get them goldplated.","Ọ bụrụ otu ahụ, ọ ga-adị mfe ite ha ọla edo.","Ọ bụrụ otú ahụ, ọ ga-adịrị gị mfe iji ọlaedo kpuchie ha.",0.053863663688318665,0.0,0.6072028555258971,0.5833333333333334,0.2727272727272727,0.5833333333333334,0
"This is especially true during Ramadan, the Muslim holy month.","Nke a bụ ihe na-eme karịsịa n'oge Ramadan, ọnwa nsọ ndị Alakụba.","Nke a bụ eziokwu karịsịa n'oge Ramadan, bụ́ ọnwa dị nsọ nke ndị Alakụba.",0.14283632578659292,0.0,0.6504795288315677,0.7999999999999999,0.5454545454545455,0.7999999999999999,0
Its something you wont see too much anywhere in the world.,Ihe a bụ ihe i gaghị ahụkarị n'ebe niile n'ụwa.,Ọ bụ ihe ị na-agaghị ahụkarị n'ebe ọ bụla n'ụwa.,0.06674094719041482,0.0,0.5833648368530518,0.64,0.43478260869565216,0.64,0
"Pope Franciss funeral will be held on Saturday, April 26.","Olili ozu Poopu Francis ga-abụ na Satoodee, n'ụbọchị iri abụọ na isii n'ọnwa Epril.","A ga-eme ememe olili ozu Pope Francis na Saturday, April 26.",0.01888665593413212,0.0,0.2734247042892236,0.33333333333333337,0.07142857142857142,0.26666666666666666,0
Its a reader favorite on my recipe blog and highly customizable.,Nke a bụ nke onye na-agụ akụkọ m hụkarịrị n'anya makwa nwee ike ihazi.,Ọ bụ ọkacha mmasị nke ndị na-agụ ya na blọọgụ ntụziaka m ma nwee ike ịhazi ya nke ọma.,0.028339296176052856,0.0,0.3221432617890531,0.4,0.10526315789473685,0.35,0
Most people dont know it is the same thing as Beans.,Ọtụtụ ndị mmadụ amaghị na ọ bụ àgwà.,Ihe ka ọtụtụ n'ime ndị mmadụ amaghị na ọ bụ otu ihe ahụ na Beans.,0.3237722713145643,0.0,0.6572539014613964,0.5833333333333334,0.4545454545454545,0.5833333333333334,0
This article discusses the benefits of both raw and cooked foods.,Edemede a na-akọwa uru nri ndụ nakwa nri esiri esi baara.,Isiokwu a ga-akọwa uru nri ndị a na-esighị nri bara.,0.04802616576551228,0.0,0.4316418309323566,0.6153846153846154,0.4166666666666667,0.5384615384615384,0
He equally refused allegations that the diocesan facilities are stoking cash.,Ọ gụahụkwara ebubo na ndị Diosiz na-akwkọ ego.,"N'otu aka ahụ, ọ jụrụ ebubo na ụlọ ọrụ diocesan na-akpata ego.",0.03986357128268015,0.0,0.30814965129450783,0.41666666666666663,0.09090909090909093,0.41666666666666663,0
You also have a loss of hair strength and hair thickness.,Ị gakwa efu ike ntụtụ isi gị nakwa ọkpụrụkpụ ya.,Ị na-enwekwa ike ịkpụ ntutu isi na ntutu isi gị.,0.02777619034011792,0.0,0.2092893066577277,0.3636363636363636,0.09999999999999999,0.2727272727272727,0
The report generated heated debate by Senators on the proposed policy.,Akụkọ a malitere oke nrụtụ aka n'ebe ndị Sinetọ nọ maka íwú a chọrọ ime.,Akụkọ ahụ kpaliri mkparịta ụka siri ike n'etiti ndị omeiwu banyere iwu a na-atụ aro.,0.017395797375642234,0.0,0.2453810312251309,0.2631578947368421,0.05555555555555555,0.2631578947368421,0
"see no evil, hear no evil and speak no evil.","Ahụkwala ihe ọjọọ, egekwala ihe ọjọọ, ekwukwala ihe ọjọọ.","Unu ahụla ihe ọjọọ, unu anụla ihe ọjọọ, unu ekwula okwu ọjọọ.",0.053863663688318665,0.0,0.44421897894087764,0.5,0.18181818181818185,0.5,0
It isnt to be replaced with a celebration of our wealth.,Ekwesịghi iji mmemme akụnaụba anyị dochie anya ya.,A gaghị eji ememe nke akụ̀ na ụba anyị dochie ya .,0.03602080288207364,0.0,0.4454964538048373,0.5454545454545454,0.4000000000000001,0.5454545454545454,0
Some examples of foods with a low to moderate GI include.,Ụdị nri ụfọdụ nke nwere GI dị obere maọbụ na-agafeghi oke gụnyere.,Ụfọdụ ihe atụ nke nri ndị nwere ihe oriri dị ala ma ọ bụ nke dị ala gụnyere.,0.016153228406487214,0.0,0.37323767315889955,0.6285714285714286,0.1818181818181818,0.5142857142857142,0
Nigerias OPEC quota stands at about 1.90 million barrels per day.,Oke Naijiria n'OPEC nọ ebe gbọmgbọm otu nde na puku narị itoolu kwa ụbọchị.,Ọnụ ego ndị Naịjirịa na-enye ndị òtù OPEC dị ihe dị ka nde 1.90 kwa ụbọchị.,0.02878787818101127,0.0,0.2536223200922268,0.358974358974359,0.1081081081081081,0.30769230769230765,0
The truth is that the first skyscraper was built in 1979.,Eziokwu bụ na a rụrụ ụlọ ruru eluigwe nke mbụ n'afọ 1979.,Nke bụ́ eziokwu bụ na e wuru ụlọ elu mbụ ahụ n'afọ 1979.,0.051424016050282635,0.0,0.48117672610331214,0.6428571428571429,0.3076923076923077,0.5714285714285714,0
"From these and similar incidents, Nigerian children are clearly endangered.","Site n'ihe ndị a na ihe ndị ọzọ, ụmụ aka Naijiria nọ n'ihe ize ndụ.","Site n'ihe ndị a na ihe ndị yiri ya, ụmụaka Naịjirịa nọ n'ihe ize ndụ n'ụzọ doro anya.",0.40210746908120054,0.0,0.7412954208571844,0.7804878048780487,0.6153846153846153,0.7317073170731708,0
"The leftovers make a great lunch the next day, too.",Nri fọrọ afọ na-adịkwa mma oriri ụbọchị ọzọ na-esotenụ.,Ihe ndị fọdụrụnụ na-eme ka nri ehihie nke ụbọchị na-esote dị mma.,0.017033186037639283,0.0,0.3058327701814451,0.5,0.06666666666666667,0.375,0
"In todays world, a vending machine can provide almost everything.","N'ụwa nke ugbua, igwe eji ere ihe fọrọ nta ka o nwee ihe niile.","N'ụwa taa, ígwè ọrụ na-ere ahịa nwere ike inye ihe fọrọ nke nta ka ọ bụrụ ihe nile.",0.03715770152515524,0.0,0.41506757646970427,0.5263157894736842,0.2222222222222222,0.47368421052631576,0
"The rapid growth of the crop amazed everybody, he said.","Òtù ihe ubi ahụ si too ngwa ngwa tụụrụ onye ọbụla n'anya, o kwuru.",O kwuru na ọganihu ngwa ngwa nke ihe ọkụkụ ahụ juru onye ọ bụla anya.,0.03514847831369806,0.0,0.37805229941943613,0.6060606060606061,0.2580645161290323,0.3636363636363636,0
Any concerns with the new technology had not yet reached them.,Nchegbu gbasara nka na ụzụ ọhụrụ erubeghi ha.,Nchegbu ọ bụla ha nwere banyere nkà na ụzụ ọhụrụ ahụ erubeghị ha.,0.08737167851715875,0.0,0.5401817383198451,0.5217391304347826,0.2857142857142857,0.5217391304347826,0
Heat a drizzle of oil in a large skillet or wok.,Tinye obere mmanụ n'ite ukwu.,Na-ekpo ọkụ otu mmiri ozuzo mmanụ n'ime nnukwu ite ma ọ bụ wok.,0.01553712569276035,0.0,0.363920513511103,0.3,0.1111111111111111,0.3,0
This recipe includes instructions for making them in a single skillet.,Ụzọ mmepụta nri a gụnyere ntuziaka eji eme ha n'otu ite.,Ntụziaka a gụnyere ntụziaka maka ime ha n'otu ite.,0.11949988385687535,0.0,0.5009854125816254,0.5185185185185186,0.4,0.5185185185185186,0
Cook for 10 minutes over mediumlow until the tomatoes break down.,Sie ya ruo nkeji iri n'obere ọkụ ruo mgbe mkpụrụ tomato gbaziri.,Na-esi nri ruo minit 10 n'ebe dị ala ruo mgbe tomato ahụ mebiri.,0.039073802494525016,0.0,0.2904786708297068,0.3448275862068965,0.07407407407407408,0.3448275862068965,0
Create wells for four eggs with the back of a spoon.,Jiri azụ ngaji mere akwa anọ iyi.,Mepụta olulu mmiri maka àkwá anọ na azụ nke ngaji.,0.025098621243978974,0.0,0.29713914184878737,0.33333333333333326,0.0,0.2222222222222222,0
Add the rice and a splash of water to a saucepan.,Tinye osikapa na obere mmiri n'ime ite.,Tinye osikapa ahụ na ntakịrị mmiri n'ime ite ahụ.,0.07583235673413397,0.0,0.6647911491660713,0.7368421052631579,0.47058823529411764,0.7368421052631579,0
How much do India and the US need each other economically?,Olee oke India na Amerịka si dịrị onwe ha mkpa n'ebe akụnaụba nọ.,Ruo ókè ha aṅaa ka India na United States chọrọ ibe ha n'ụzọ akụ̀ na ụba?,0.02878787818101127,0.0,0.23880341165945038,0.4864864864864865,0.17142857142857143,0.43243243243243246,0
"When people online say she has thunder thighs, it hurts.","Mgbe ndị mmadụ nọ n'Ịntaneetị na-ekwu na o nwere apata ukwuu, ọ na-afụ ụfụ.","Mgbe ndị mmadụ na-ekwu n'Ịntanet na o nwere ụfụfụ n'úkwù, ọ na-afụ ụfụ.",0.16664087508224523,0.0,0.623794726707036,0.787878787878788,0.45161290322580644,0.6666666666666667,0
